Timestamp,Open,High,Low,Close,Volume
2024-12-30 05:30:00,23796.9,24226.7,23460.45,24004.75,0
2025-01-06 05:30:00,24045.8,24089.95,23344.35,23431.5,0
2025-01-13 05:30:00,23195.4,23391.65,23047.25,23203.2,0
2025-01-20 05:30:00,23290.4,23426.3,22976.85,23092.2,0
2025-01-27 05:30:00,22940.15,23632.45,22786.9,23482.15,0
2025-02-03 05:30:00,23319.35,23807.3,23222.0,23559.95,0
2025-02-10 05:30:00,23543.8,23568.6,22774.85,22929.25,0
2025-02-17 05:30:00,22809.9,23049.95,22720.3,22795.9,0
2025-02-24 05:30:00,22609.35,22668.05,22104.85,22124.7,0
2025-03-03 05:30:00,22194.55,22633.8,21964.6,22552.5,0
2025-03-10 05:30:00,22521.85,22676.75,22314.7,22397.2,0
2025-03-17 05:30:00,22353.15,23402.7,22353.15,23350.4,0
2025-03-24 05:30:00,23515.4,23869.6,23412.2,23519.35,0
2025-03-31 05:30:00,23341.1,23565.15,22857.45,22904.45,0
2025-04-07 05:30:00,21758.4,22923.9,21743.65,22828.55,0
2025-04-07 05:30:00,21758.4,22923.9,21743.65,22828.55,0
2025-04-14 05:30:00,23368.35,23872.35,23207.0,23851.65,0
2025-04-21 05:30:00,23949.15,24365.45,23847.85,24039.35,0
2025-04-28 05:30:00,24070.25,24589.15,24054.05,24346.7,0
2025-05-05 05:30:00,24419.5,24526.4,23935.75,24008.0,0
2025-05-12 05:30:00,24420.1,25116.25,24378.85,25019.8,0
2025-05-19 05:30:00,25005.35,25062.95,24462.4,24853.15,0
2025-05-26 05:30:00,24919.35,25079.2,24677.3,24750.7,0
2025-06-02 05:30:00,24669.7,25029.5,24502.15,25003.05,0
2025-06-09 05:30:00,25160.1,25222.4,24473.0,24718.6,0
2025-06-16 05:30:00,24732.35,25136.2,24703.6,25112.4,0
2025-06-23 05:30:00,24939.75,25654.2,24824.85,25637.8,0
2025-06-30 05:30:00,25661.65,25669.35,25331.65,25461.0,1088736566
2025-07-07 05:30:00,25450.45,25548.7,25129.0,25149.85,1151972257
2025-07-14 05:30:00,25149.5,25255.3,24918.65,24968.4,1335334421
2025-07-21 05:30:00,24999.0,25246.25,24806.35,24837.0,1722445178
2025-07-28 05:30:00,24782.45,24956.5,24535.05,24565.35,1444336453
2025-08-04 05:30:00,24596.05,24736.25,24337.5,24363.3,1707169253
2025-08-11 05:30:00,24371.5,24702.6,24347.45,24631.3,1010883337
2025-08-18 05:30:00,24938.2,25153.65,24852.85,24870.1,1376104095
2025-08-25 05:30:00,24949.15,25021.55,24404.7,24426.85,1624410151
2025-09-01 05:30:00,24432.7,24980.75,24432.7,24741.0,1365335352
2025-09-08 05:30:00,24802.6,25139.45,24751.55,25114.0,1134605192
2025-09-15 05:30:00,25118.9,25448.55,25048.75,25327.05,1346991289
2025-09-22 05:30:00,25238.1,25331.7,24629.45,24654.7,1432169228
2025-09-29 05:30:00,24728.55,24904.8,24587.7,24894.25,1372175925
2025-10-06 05:30:00,24916.55,25330.75,24881.65,25285.35,1307148791
2025-10-13 05:30:00,25177.3,25781.5,25060.55,25709.85,1611321897
2025-10-20 05:30:00,25824.6,26104.2,25718.2,25795.15,1086463485
2025-10-27 05:30:00,25843.2,26097.85,25711.2,25722.1,1575206492
2025-10-27 05:30:00,25843.2,26097.85,25711.2,25722.1,1575206492
2025-11-03 05:30:00,25696.85,25803.1,25318.45,25492.3,1258460395
2025-11-10 05:30:00,25503.5,26010.7,25449.25,25910.05,1580412156
2025-11-17 05:30:00,25948.2,26246.65,25856.2,26068.15,1270728718
2025-11-24 05:30:00,26122.8,26310.45,25842.95,26202.95,1443173743
2025-12-01 05:30:00,26325.8,26325.8,25891.0,26186.45,1231645744
2025-12-08 05:30:00,26159.8,26178.7,25693.25,26046.95,1227096495
2025-12-15 05:30:00,25930.05,26047.15,25726.3,25966.4,1232911195
2025-12-22 05:30:00,26055.85,26236.4,26008.6,26042.3,800634481
2025-12-29 05:30:00,26063.35,26340.0,25878.0,26328.55,1660701504
2026-01-05 05:30:00,26333.7,26373.2,25623.0,25683.3,1737312804
2026-01-12 05:30:00,25669.05,25899.8,25473.4,25694.35,1442461976
2026-01-19 05:30:00,25653.1,25653.3,24919.8,25048.65,2128825599
2026-01-26 05:30:00,25063.35,25458.15,24571.75,24825.45,2663748163
2026-02-02 05:30:00,24796.5,26341.2,24679.4,25693.7,2235556490
