Date,Hammer Time,Entry Time,Entry Price,SL Price,Target Price,Exit Time,Exit Price,SL Hit,Target Hit,Trade Status,Points Captured
2021-06-10,2021-06-10 13:50:00,2021-06-10 13:55:00,35012.6,34978.2,35064.2,2021-06-10 14:00:00,34978.2,True,False,SL HIT,-34.4
2021-06-14,2021-06-14 13:40:00,2021-06-14 13:50:00,34840.4,34763.9,34955.15,2021-06-14 14:40:00,34955.15,False,True,TARGET HIT,114.75
2021-06-17,2021-06-17 15:05:00,2021-06-17 15:10:00,34667.4,34613.4,34748.4,2021-06-17 15:15:00,34613.4,True,False,SL HIT,-54.0
2021-06-18,2021-06-18 14:05:00,2021-06-18 14:10:00,34361.4,34296.1,34459.35,2021-06-18 14:20:00,34296.1,True,False,SL HIT,-65.3
2021-06-22,2021-06-22 14:00:00,2021-06-22 14:05:00,34897.7,34792.1,35056.1,2021-06-22 14:50:00,34792.1,True,False,SL HIT,-105.6
2021-06-23,2021-06-23 15:10:00,2021-06-23 15:15:00,34574.4,34525.4,34647.9,2021-06-23 15:25:00,34590.5,False,False,EOD EXIT,16.1
2021-06-25,2021-06-25 14:05:00,2021-06-25 14:10:00,35485.0,35450.8,35536.3,2021-06-25 14:20:00,35450.8,True,False,SL HIT,-34.2
2021-06-29,2021-06-29 10:15:00,2021-06-29 10:20:00,35105.4,35086.4,35133.9,2021-06-29 10:20:00,35133.9,False,True,TARGET HIT,28.5
2021-07-06,2021-07-06 15:15:00,2021-07-06 15:20:00,35570.9,35526.4,35637.65,2021-07-06 15:20:00,35526.4,True,False,SL HIT,-44.5
2021-07-08,2021-07-08 14:55:00,2021-07-08 15:00:00,35237.6,35188.2,35311.7,2021-07-08 15:10:00,35311.7,False,True,TARGET HIT,74.1
2021-07-12,2021-07-12 13:15:00,2021-07-12 13:25:00,35188.9,35060.4,35381.65,2021-07-12 15:25:00,35192.5,False,False,EOD EXIT,3.6
2021-07-15,2021-07-15 11:20:00,2021-07-15 11:25:00,35969.5,35950.1,35998.6,2021-07-15 11:30:00,35950.1,True,False,SL HIT,-19.4
2021-07-23,2021-07-23 10:50:00,2021-07-23 10:55:00,34693.7,34634.0,34783.25,2021-07-23 11:50:00,34783.25,False,True,TARGET HIT,89.55
2021-07-26,2021-07-26 10:45:00,2021-07-26 11:00:00,35087.8,35016.6,35194.6,2021-07-26 11:30:00,35016.6,True,False,SL HIT,-71.2
2021-07-28,2021-07-28 11:20:00,2021-07-28 11:25:00,34338.9,34290.9,34410.9,2021-07-28 11:35:00,34290.9,True,False,SL HIT,-48.0
2021-07-29,2021-07-29 13:25:00,2021-07-29 13:30:00,34734.8,34704.4,34780.4,2021-07-29 13:45:00,34704.4,True,False,SL HIT,-30.4
2021-08-02,2021-08-02 15:15:00,2021-08-02 15:20:00,34719.8,34705.4,34741.4,2021-08-02 15:20:00,34705.4,True,False,SL HIT,-14.4
2021-08-03,2021-08-03 14:50:00,2021-08-03 14:55:00,35165.6,35130.0,35219.0,2021-08-03 15:05:00,35219.0,False,True,TARGET HIT,53.4
2021-08-04,2021-08-04 10:35:00,2021-08-04 10:40:00,35831.9,35755.0,35947.25,2021-08-04 11:05:00,35947.25,False,True,TARGET HIT,115.35
2021-08-05,2021-08-05 13:15:00,2021-08-05 13:30:00,35977.6,35952.6,36015.1,2021-08-05 13:30:00,36015.1,False,True,TARGET HIT,37.5
2021-08-09,2021-08-09 14:15:00,2021-08-09 14:25:00,35956.6,35901.6,36039.1,2021-08-09 15:10:00,36039.1,False,True,TARGET HIT,82.5
2021-08-11,2021-08-11 10:50:00,2021-08-11 10:55:00,35618.2,35563.1,35700.85,2021-08-11 11:15:00,35563.1,True,False,SL HIT,-55.1
2021-08-13,2021-08-13 14:35:00,2021-08-13 14:40:00,36171.4,36139.9,36218.65,2021-08-13 14:40:00,36218.65,False,True,TARGET HIT,47.25
2021-08-20,2021-08-20 12:05:00,2021-08-20 12:10:00,35099.1,35061.8,35155.05,2021-08-20 12:20:00,35061.8,True,False,SL HIT,-37.3
2021-08-23,2021-08-23 11:15:00,2021-08-23 11:20:00,34914.1,34849.7,35010.7,2021-08-23 12:10:00,35010.7,False,True,TARGET HIT,96.6
2021-08-24,2021-08-24 12:10:00,2021-08-24 12:15:00,35577.1,35556.7,35607.7,2021-08-24 12:15:00,35556.7,True,False,SL HIT,-20.4
2021-08-30,2021-08-30 14:25:00,2021-08-30 14:35:00,36357.2,36310.8,36426.8,2021-08-30 14:35:00,36310.8,True,False,SL HIT,-46.4
2021-08-31,2021-08-31 11:00:00,2021-08-31 11:05:00,36439.8,36378.6,36531.6,2021-08-31 11:15:00,36378.6,True,False,SL HIT,-61.2
2021-09-01,2021-09-01 11:10:00,2021-09-01 11:15:00,36687.2,36636.9,36762.65,2021-09-01 11:25:00,36636.9,True,False,SL HIT,-50.3
2021-09-07,2021-09-07 10:30:00,2021-09-07 10:35:00,36248.0,36184.4,36343.4,2021-09-07 11:30:00,36343.4,False,True,TARGET HIT,95.4
2021-09-08,2021-09-08 13:10:00,2021-09-08 13:15:00,36576.6,36519.4,36662.4,2021-09-08 14:05:00,36662.4,False,True,TARGET HIT,85.8
2021-09-16,2021-09-16 11:20:00,2021-09-16 11:25:00,37291.2,37250.7,37351.95,2021-09-16 11:25:00,37351.95,False,True,TARGET HIT,60.75
2021-09-17,2021-09-17 10:25:00,2021-09-17 10:30:00,37961.7,37918.0,38027.25,2021-09-17 10:45:00,38027.25,False,True,TARGET HIT,65.55
2021-09-21,2021-09-21 13:55:00,2021-09-21 14:00:00,36956.4,36889.4,37056.9,2021-09-21 14:15:00,37056.9,False,True,TARGET HIT,100.5
2021-09-22,2021-09-22 10:20:00,2021-09-22 13:00:00,37177.9,37114.2,37273.45,2021-09-22 13:15:00,37114.2,True,False,SL HIT,-63.7
2021-09-24,2021-09-24 10:55:00,2021-09-24 11:00:00,37901.6,37844.0,37988.0,2021-09-24 11:00:00,37844.0,True,False,SL HIT,-57.6
2021-09-27,2021-09-27 10:45:00,2021-09-27 10:50:00,38205.8,38160.9,38273.15,2021-09-27 11:00:00,38160.9,True,False,SL HIT,-44.9
2021-09-28,2021-09-28 12:40:00,2021-09-28 12:45:00,37807.9,37768.5,37867.0,2021-09-28 12:50:00,37768.5,True,False,SL HIT,-39.4
2021-09-29,2021-09-29 13:25:00,2021-09-29 13:30:00,37826.4,37767.0,37915.5,2021-09-29 13:35:00,37767.0,True,False,SL HIT,-59.4
2021-09-30,2021-09-30 12:35:00,2021-09-30 12:50:00,37703.1,37657.7,37771.2,2021-09-30 12:50:00,37657.7,True,False,SL HIT,-45.4
2021-10-01,2021-10-01 10:35:00,2021-10-01 10:40:00,37201.1,37133.8,37302.05,2021-10-01 11:50:00,37133.8,True,False,SL HIT,-67.3
2021-10-05,2021-10-05 13:15:00,2021-10-05 13:20:00,37679.6,37646.1,37729.85,2021-10-05 13:25:00,37646.1,True,False,SL HIT,-33.5
2021-10-06,2021-10-06 12:10:00,2021-10-06 12:20:00,38073.4,38035.4,38130.4,2021-10-06 12:35:00,38035.4,True,False,SL HIT,-38.0
2021-10-08,2021-10-08 11:40:00,2021-10-08 11:45:00,37872.4,37814.9,37958.65,2021-10-08 11:50:00,37814.9,True,False,SL HIT,-57.5
2021-10-11,2021-10-11 10:15:00,2021-10-11 10:20:00,38180.5,38130.9,38254.9,2021-10-11 10:40:00,38254.9,False,True,TARGET HIT,74.4
2021-10-12,2021-10-12 14:55:00,2021-10-12 15:00:00,38555.4,38535.1,38585.85,2021-10-12 15:00:00,38535.1,True,False,SL HIT,-20.3
2021-10-13,2021-10-13 12:35:00,2021-10-13 12:40:00,38703.4,38659.1,38769.85,2021-10-13 13:15:00,38769.85,False,True,TARGET HIT,66.45
2021-10-18,2021-10-18 10:30:00,2021-10-18 10:35:00,39768.6,39684.9,39894.15,2021-10-18 10:55:00,39684.9,True,False,SL HIT,-83.7
2021-10-19,2021-10-19 10:55:00,2021-10-19 11:00:00,39700.2,39608.7,39837.45,2021-10-19 11:45:00,39837.45,False,True,TARGET HIT,137.25
2021-10-20,2021-10-20 13:35:00,2021-10-20 13:40:00,39588.6,39526.9,39681.15,2021-10-20 14:00:00,39526.9,True,False,SL HIT,-61.7
2021-10-21,2021-10-21 11:15:00,2021-10-21 11:20:00,39527.8,39442.1,39656.35,2021-10-21 12:50:00,39656.35,False,True,TARGET HIT,128.55
2021-10-22,2021-10-22 10:30:00,2021-10-22 10:35:00,40408.0,40313.4,40549.9,2021-10-22 11:10:00,40549.9,False,True,TARGET HIT,141.9
2021-10-25,2021-10-25 11:55:00,2021-10-25 12:00:00,41500.2,41422.9,41616.15,2021-10-25 12:00:00,41616.15,False,True,TARGET HIT,115.95
2021-10-26,2021-10-26 14:50:00,2021-10-26 14:55:00,41206.1,41151.6,41287.85,2021-10-26 15:00:00,41151.6,True,False,SL HIT,-54.5
2021-10-27,2021-10-27 14:20:00,2021-10-27 14:25:00,41006.9,40908.6,41154.35,2021-10-27 14:30:00,40908.6,True,False,SL HIT,-98.3
2021-10-28,2021-10-28 10:15:00,2021-10-28 10:20:00,40429.2,40368.1,40520.85,2021-10-28 10:35:00,40368.1,True,False,SL HIT,-61.1
2021-10-29,2021-10-29 14:55:00,2021-10-29 15:25:00,39251.3,39167.4,39377.15,2021-10-29 15:25:00,39270.6,False,False,EOD EXIT,19.3
2021-11-02,2021-11-02 14:00:00,2021-11-02 14:05:00,39893.8,39782.1,40061.35,2021-11-02 14:50:00,40061.35,False,True,TARGET HIT,167.55
2021-11-03,2021-11-03 12:15:00,2021-11-03 12:20:00,39711.7,39604.2,39872.95,2021-11-03 13:00:00,39604.2,True,False,SL HIT,-107.5
2021-11-08,2021-11-08 10:15:00,2021-11-08 10:20:00,39182.8,39064.3,39360.55,2021-11-08 10:35:00,39064.3,True,False,SL HIT,-118.5
2021-11-10,2021-11-10 14:45:00,2021-11-10 14:50:00,38995.5,38943.2,39073.95,2021-11-10 15:25:00,39022.8,False,False,EOD EXIT,27.3
2021-11-12,2021-11-12 10:50:00,2021-11-12 10:55:00,38506.9,38467.8,38565.55,2021-11-12 11:15:00,38565.55,False,True,TARGET HIT,58.65
2021-11-15,2021-11-15 10:25:00,2021-11-15 10:30:00,38828.4,38758.4,38933.4,2021-11-15 11:25:00,38758.4,True,False,SL HIT,-70.0
2021-11-18,2021-11-18 15:05:00,2021-11-18 15:10:00,37983.3,37906.6,38098.35,2021-11-18 15:25:00,37941.9,False,False,EOD EXIT,-41.4
2021-11-22,2021-11-22 11:05:00,2021-11-22 11:10:00,37434.9,37375.9,37523.4,2021-11-22 11:10:00,37375.9,True,False,SL HIT,-59.0
2021-11-23,2021-11-23 10:35:00,2021-11-23 10:40:00,37161.6,37102.2,37250.7,2021-11-23 10:45:00,37102.2,True,False,SL HIT,-59.4
2021-11-24,2021-11-24 10:50:00,2021-11-24 10:55:00,37726.1,37672.2,37806.95,2021-11-24 11:30:00,37672.2,True,False,SL HIT,-53.9
2021-11-25,2021-11-25 12:55:00,2021-11-25 13:00:00,37238.9,37187.5,37316.0,2021-11-25 13:00:00,37316.0,False,True,TARGET HIT,77.1
2021-11-26,2021-11-26 10:30:00,2021-11-26 10:35:00,36417.9,36308.4,36582.15,2021-11-26 10:35:00,36308.4,True,False,SL HIT,-109.5
2021-11-29,2021-11-29 12:20:00,2021-11-29 12:25:00,36189.4,36146.2,36254.2,2021-11-29 12:30:00,36146.2,True,False,SL HIT,-43.2
2021-11-30,2021-11-30 11:35:00,2021-11-30 11:40:00,35990.1,35783.5,36300.0,2021-11-30 15:00:00,35783.5,True,False,SL HIT,-206.6
2021-12-01,2021-12-01 11:35:00,2021-12-01 11:40:00,36288.4,36233.1,36371.35,2021-12-01 12:15:00,36233.1,True,False,SL HIT,-55.3
2021-12-02,2021-12-02 12:25:00,2021-12-02 12:30:00,36304.9,36273.9,36351.4,2021-12-02 12:35:00,36273.9,True,False,SL HIT,-31.0
2021-12-03,2021-12-03 10:35:00,2021-12-03 10:40:00,36621.6,36576.5,36689.25,2021-12-03 10:50:00,36689.25,False,True,TARGET HIT,67.65
2021-12-07,2021-12-07 11:35:00,2021-12-07 11:40:00,36640.1,36583.5,36725.0,2021-12-07 11:55:00,36583.5,True,False,SL HIT,-56.6
2021-12-08,2021-12-08 10:25:00,2021-12-08 10:30:00,37057.9,37011.8,37127.05,2021-12-08 10:35:00,37127.05,False,True,TARGET HIT,69.15
2021-12-09,2021-12-09 14:25:00,2021-12-09 14:30:00,37022.1,36960.9,37113.9,2021-12-09 15:00:00,37113.9,False,True,TARGET HIT,91.8
2021-12-13,2021-12-13 14:00:00,2021-12-13 14:05:00,36988.9,36912.8,37103.05,2021-12-13 14:15:00,36912.8,True,False,SL HIT,-76.1
2021-12-14,2021-12-14 10:20:00,2021-12-14 10:25:00,36593.7,36552.5,36655.5,2021-12-14 10:35:00,36552.5,True,False,SL HIT,-41.2
2021-12-17,2021-12-17 14:45:00,2021-12-17 14:50:00,35660.4,35605.8,35742.3,2021-12-17 14:50:00,35605.8,True,False,SL HIT,-54.6
2021-12-20,2021-12-20 14:05:00,2021-12-20 14:10:00,34241.0,34162.9,34358.15,2021-12-20 14:15:00,34358.15,False,True,TARGET HIT,117.15
2021-12-22,2021-12-22 11:15:00,2021-12-22 11:20:00,34879.9,34837.4,34943.65,2021-12-22 11:30:00,34837.4,True,False,SL HIT,-42.5
2021-12-23,2021-12-23 12:20:00,2021-12-23 12:25:00,35375.7,35323.9,35453.4,2021-12-23 13:15:00,35453.4,False,True,TARGET HIT,77.7
2021-12-27,2021-12-27 10:15:00,2021-12-27 10:20:00,34734.8,34638.8,34878.8,2021-12-27 11:00:00,34638.8,True,False,SL HIT,-96.0
2021-12-28,2021-12-28 15:05:00,2021-12-28 15:10:00,35217.4,35171.6,35286.1,2021-12-28 15:25:00,35171.6,True,False,SL HIT,-45.8
2021-12-29,2021-12-29 10:25:00,2021-12-29 10:30:00,35243.8,35224.2,35273.2,2021-12-29 10:35:00,35224.2,True,False,SL HIT,-19.6
2022-01-03,2022-01-03 10:15:00,2022-01-03 10:20:00,35829.2,35789.6,35888.6,2022-01-03 10:25:00,35888.6,False,True,TARGET HIT,59.4
2022-01-04,2022-01-04 10:20:00,2022-01-04 10:30:00,36841.8,36758.0,36967.5,2022-01-04 10:45:00,36758.0,True,False,SL HIT,-83.8
2022-01-05,2022-01-05 13:00:00,2022-01-05 13:05:00,37711.4,37667.4,37777.4,2022-01-05 13:10:00,37777.4,False,True,TARGET HIT,66.0
2022-01-06,2022-01-06 10:15:00,2022-01-06 10:20:00,37252.2,37193.3,37340.55,2022-01-06 10:25:00,37193.3,True,False,SL HIT,-58.9
2022-01-07,2022-01-07 11:15:00,2022-01-07 11:20:00,37950.3,37870.4,38070.15,2022-01-07 11:45:00,37870.4,True,False,SL HIT,-79.9
2022-01-10,2022-01-10 12:50:00,2022-01-10 12:55:00,38139.3,38110.2,38182.95,2022-01-10 12:55:00,38110.2,True,False,SL HIT,-29.1
2022-01-11,2022-01-11 10:40:00,2022-01-11 11:00:00,38257.9,38215.2,38321.95,2022-01-11 11:10:00,38321.95,False,True,TARGET HIT,64.05
2022-01-14,2022-01-14 11:20:00,2022-01-14 11:40:00,38070.9,38043.6,38111.85,2022-01-14 11:40:00,38111.85,False,True,TARGET HIT,40.95
2022-01-20,2022-01-20 15:20:00,2022-01-20 15:25:00,37876.5,37825.7,37952.7,2022-01-20 15:25:00,37908.6,False,False,EOD EXIT,32.1
2022-01-21,2022-01-21 10:45:00,2022-01-21 11:00:00,37341.1,37271.1,37446.1,2022-01-21 11:55:00,37446.1,False,True,TARGET HIT,105.0
2022-01-24,2022-01-24 10:50:00,2022-01-24 10:55:00,37421.9,37335.1,37552.1,2022-01-24 11:15:00,37335.1,True,False,SL HIT,-86.8
2022-01-25,2022-01-25 11:30:00,2022-01-25 11:35:00,37265.1,37167.0,37412.25,2022-01-25 11:40:00,37167.0,True,False,SL HIT,-98.1
2022-01-27,2022-01-27 13:20:00,2022-01-27 13:25:00,37607.8,37514.6,37747.6,2022-01-27 13:50:00,37747.6,False,True,TARGET HIT,139.8
2022-01-28,2022-01-28 12:30:00,2022-01-28 12:35:00,38323.6,38264.5,38412.25,2022-01-28 12:35:00,38264.5,True,False,SL HIT,-59.1
2022-01-31,2022-01-31 10:15:00,2022-01-31 10:20:00,37866.6,37768.9,38013.15,2022-01-31 10:40:00,37768.9,True,False,SL HIT,-97.7
2022-02-01,2022-02-01 11:35:00,2022-02-01 11:45:00,38446.5,38238.6,38758.35,2022-02-01 13:00:00,38238.6,True,False,SL HIT,-207.9
2022-02-02,2022-02-02 10:15:00,2022-02-02 10:20:00,39162.4,39084.4,39279.4,2022-02-02 10:35:00,39084.4,True,False,SL HIT,-78.0
2022-02-03,2022-02-03 14:10:00,2022-02-03 14:25:00,39202.0,39159.4,39265.9,2022-02-03 14:25:00,39159.4,True,False,SL HIT,-42.6
2022-02-04,2022-02-04 12:20:00,2022-02-04 12:25:00,38698.6,38618.2,38819.2,2022-02-04 12:35:00,38819.2,False,True,TARGET HIT,120.6
2022-02-07,2022-02-07 14:55:00,2022-02-07 15:00:00,37914.1,37825.9,38046.4,2022-02-07 15:20:00,38046.4,False,True,TARGET HIT,132.3
2022-02-08,2022-02-08 11:00:00,2022-02-08 11:05:00,37402.4,37319.1,37527.35,2022-02-08 11:25:00,37527.35,False,True,TARGET HIT,124.95
2022-02-09,2022-02-09 10:50:00,2022-02-09 10:55:00,38464.8,38420.9,38530.65,2022-02-09 11:00:00,38420.9,True,False,SL HIT,-43.9
2022-02-10,2022-02-10 10:50:00,2022-02-10 10:55:00,39054.3,39011.2,39118.95,2022-02-10 11:05:00,39118.95,False,True,TARGET HIT,64.65
2022-02-11,2022-02-11 10:15:00,2022-02-11 10:20:00,38470.5,38396.4,38581.65,2022-02-11 12:35:00,38581.65,False,True,TARGET HIT,111.15
2022-02-15,2022-02-15 10:50:00,2022-02-15 10:55:00,36745.9,36651.9,36886.9,2022-02-15 11:05:00,36886.9,False,True,TARGET HIT,141.0
2022-02-16,2022-02-16 10:35:00,2022-02-16 12:20:00,38089.6,38018.4,38196.4,2022-02-16 12:20:00,38018.4,True,False,SL HIT,-71.2
2022-02-18,2022-02-18 14:45:00,2022-02-18 14:55:00,37561.9,37493.0,37665.25,2022-02-18 15:00:00,37665.25,False,True,TARGET HIT,103.35
2022-02-21,2022-02-21 11:55:00,2022-02-21 12:00:00,37922.4,37848.1,38033.85,2022-02-21 12:15:00,38033.85,False,True,TARGET HIT,111.45
2022-02-22,2022-02-22 10:35:00,2022-02-22 10:50:00,37149.5,37097.1,37228.1,2022-02-22 11:00:00,37228.1,False,True,TARGET HIT,78.6
2022-02-24,2022-02-24 12:20:00,2022-02-24 12:25:00,36101.1,36032.4,36204.15,2022-02-24 12:40:00,36032.4,True,False,SL HIT,-68.7
2022-02-25,2022-02-25 11:05:00,2022-02-25 11:10:00,36617.2,36545.6,36724.6,2022-02-25 11:10:00,36545.6,True,False,SL HIT,-71.6
2022-03-02,2022-03-02 12:25:00,2022-03-02 13:00:00,35079.6,35014.2,35177.7,2022-03-02 13:05:00,35177.7,False,True,TARGET HIT,98.1
2022-03-03,2022-03-03 10:20:00,2022-03-03 10:25:00,35201.6,35148.9,35280.65,2022-03-03 10:30:00,35148.9,True,False,SL HIT,-52.7
2022-03-04,2022-03-04 11:20:00,2022-03-04 11:25:00,34195.1,34120.1,34307.6,2022-03-04 11:35:00,34307.6,False,True,TARGET HIT,112.5
2022-03-07,2022-03-07 11:30:00,2022-03-07 11:40:00,33001.4,32946.4,33083.9,2022-03-07 11:45:00,32946.4,True,False,SL HIT,-55.0
2022-03-08,2022-03-08 12:40:00,2022-03-08 12:45:00,32298.1,32219.7,32415.7,2022-03-08 13:00:00,32219.7,True,False,SL HIT,-78.4
2022-03-09,2022-03-09 15:15:00,2022-03-09 15:20:00,33822.1,33763.7,33909.7,2022-03-09 15:25:00,33891.2,False,False,EOD EXIT,69.1
2022-03-10,2022-03-10 11:30:00,2022-03-10 11:45:00,35272.0,35200.8,35378.8,2022-03-10 11:50:00,35200.8,True,False,SL HIT,-71.2
2022-03-11,2022-03-11 14:30:00,2022-03-11 14:35:00,34491.2,34420.9,34596.65,2022-03-11 14:40:00,34596.65,False,True,TARGET HIT,105.45
2022-03-14,2022-03-14 14:30:00,2022-03-14 14:35:00,35339.4,35301.9,35395.65,2022-03-14 14:40:00,35301.9,True,False,SL HIT,-37.5
2022-03-15,2022-03-15 12:45:00,2022-03-15 12:50:00,35312.1,35241.6,35417.85,2022-03-15 13:00:00,35241.6,True,False,SL HIT,-70.5
2022-03-16,2022-03-16 13:25:00,2022-03-16 13:30:00,35667.6,35622.6,35735.1,2022-03-16 13:45:00,35622.6,True,False,SL HIT,-45.0
2022-03-21,2022-03-21 10:15:00,2022-03-21 10:30:00,36158.6,36123.1,36211.85,2022-03-21 10:30:00,36123.1,True,False,SL HIT,-35.5
2022-03-22,2022-03-22 10:15:00,2022-03-22 10:20:00,35479.9,35421.4,35567.65,2022-03-22 10:25:00,35567.65,False,True,TARGET HIT,87.75
2022-03-23,2022-03-23 10:55:00,2022-03-23 11:00:00,36554.3,36487.4,36654.65,2022-03-23 11:05:00,36487.4,True,False,SL HIT,-66.9
2022-03-24,2022-03-24 13:45:00,2022-03-24 14:00:00,35529.9,35421.7,35692.2,2022-03-24 15:25:00,35526.9,False,False,EOD EXIT,-3.0
2022-03-25,2022-03-25 12:20:00,2022-03-25 12:30:00,35394.1,35352.2,35456.95,2022-03-25 12:30:00,35352.2,True,False,SL HIT,-41.9
2022-03-28,2022-03-28 14:50:00,2022-03-28 14:55:00,35648.1,35588.1,35738.1,2022-03-28 15:20:00,35738.1,False,True,TARGET HIT,90.0
2022-03-29,2022-03-29 10:40:00,2022-03-29 10:45:00,35748.6,35673.7,35860.95,2022-03-29 11:00:00,35860.95,False,True,TARGET HIT,112.35
2022-03-30,2022-03-30 10:45:00,2022-03-30 11:00:00,36378.9,36328.6,36454.35,2022-03-30 11:20:00,36328.6,True,False,SL HIT,-50.3
2022-04-01,2022-04-01 10:40:00,2022-04-01 10:45:00,36741.9,36699.0,36806.25,2022-04-01 10:55:00,36699.0,True,False,SL HIT,-42.9
2022-04-04,2022-04-04 10:25:00,2022-04-04 10:30:00,38679.1,38580.4,38827.15,2022-04-04 10:30:00,38580.4,True,False,SL HIT,-98.7
2022-04-05,2022-04-05 13:20:00,2022-04-05 13:25:00,38510.4,38487.9,38544.15,2022-04-05 13:25:00,38544.15,False,True,TARGET HIT,33.75
2022-04-08,2022-04-08 12:30:00,2022-04-08 12:35:00,37661.4,37597.3,37757.55,2022-04-08 13:00:00,37597.3,True,False,SL HIT,-64.1
2022-04-11,2022-04-11 13:05:00,2022-04-11 13:15:00,37896.6,37840.8,37980.3,2022-04-11 13:25:00,37840.8,True,False,SL HIT,-55.8
2022-04-12,2022-04-12 10:15:00,2022-04-12 10:20:00,37346.2,37301.3,37413.55,2022-04-12 10:30:00,37413.55,False,True,TARGET HIT,67.35
2022-04-18,2022-04-18 13:40:00,2022-04-18 13:45:00,36576.3,36535.6,36637.35,2022-04-18 14:00:00,36637.35,False,True,TARGET HIT,61.05
2022-04-19,2022-04-19 12:30:00,2022-04-19 13:30:00,36917.7,36879.4,36975.15,2022-04-19 13:35:00,36975.15,False,True,TARGET HIT,57.45
2022-04-20,2022-04-20 12:45:00,2022-04-20 12:50:00,36486.8,36441.4,36554.9,2022-04-20 13:05:00,36441.4,True,False,SL HIT,-45.4
2022-04-21,2022-04-21 14:45:00,2022-04-21 14:50:00,36760.1,36721.4,36818.15,2022-04-21 15:00:00,36818.15,False,True,TARGET HIT,58.05
2022-04-22,2022-04-22 10:15:00,2022-04-22 10:20:00,36303.8,36248.3,36387.05,2022-04-22 10:55:00,36387.05,False,True,TARGET HIT,83.25
2022-04-25,2022-04-25 12:40:00,2022-04-25 12:45:00,36009.7,35953.8,36093.55,2022-04-25 12:55:00,36093.55,False,True,TARGET HIT,83.85
2022-04-28,2022-04-28 13:15:00,2022-04-28 13:35:00,36329.4,36263.5,36428.25,2022-04-28 14:25:00,36428.25,False,True,TARGET HIT,98.85
2022-04-29,2022-04-29 14:25:00,2022-04-29 14:30:00,36358.0,36225.4,36556.9,2022-04-29 15:00:00,36225.4,True,False,SL HIT,-132.6
2022-05-02,2022-05-02 10:15:00,2022-05-02 10:20:00,35918.1,35867.5,35994.0,2022-05-02 10:20:00,35867.5,True,False,SL HIT,-50.6
2022-05-04,2022-05-04 12:45:00,2022-05-04 12:50:00,35798.4,35736.6,35891.1,2022-05-04 12:55:00,35736.6,True,False,SL HIT,-61.8
2022-05-05,2022-05-05 12:20:00,2022-05-05 12:25:00,35739.4,35695.0,35806.0,2022-05-05 12:30:00,35806.0,False,True,TARGET HIT,66.6
2022-05-06,2022-05-06 12:10:00,2022-05-06 12:15:00,34615.3,34553.0,34708.75,2022-05-06 12:20:00,34553.0,True,False,SL HIT,-62.3
2022-05-11,2022-05-11 11:30:00,2022-05-11 11:35:00,34486.9,34437.9,34560.4,2022-05-11 11:45:00,34560.4,False,True,TARGET HIT,73.5
2022-05-13,2022-05-13 10:50:00,2022-05-13 11:35:00,33804.6,33761.6,33869.1,2022-05-13 11:45:00,33761.6,True,False,SL HIT,-43.0
2022-05-16,2022-05-16 10:55:00,2022-05-16 11:00:00,33714.7,33647.1,33816.1,2022-05-16 11:20:00,33647.1,True,False,SL HIT,-67.6
2022-05-17,2022-05-17 10:50:00,2022-05-17 10:55:00,33928.4,33846.7,34050.95,2022-05-17 11:25:00,34050.95,False,True,TARGET HIT,122.55
2022-05-20,2022-05-20 13:20:00,2022-05-20 14:15:00,34294.2,34257.8,34348.8,2022-05-20 14:15:00,34257.8,True,False,SL HIT,-36.4
2022-05-23,2022-05-23 14:50:00,2022-05-23 14:55:00,34415.2,34367.1,34487.35,2022-05-23 15:00:00,34367.1,True,False,SL HIT,-48.1
2022-05-26,2022-05-26 13:20:00,2022-05-26 13:25:00,34913.4,34842.3,35020.05,2022-05-26 13:35:00,34842.3,True,False,SL HIT,-71.1
2022-05-30,2022-05-30 12:20:00,2022-05-30 12:25:00,35864.2,35821.8,35927.8,2022-05-30 12:30:00,35927.8,False,True,TARGET HIT,63.6
2022-06-01,2022-06-01 14:55:00,2022-06-01 15:00:00,35385.4,35357.2,35427.7,2022-06-01 15:00:00,35427.7,False,True,TARGET HIT,42.3
2022-06-06,2022-06-06 10:30:00,2022-06-06 10:50:00,35282.8,35214.2,35385.7,2022-06-06 11:30:00,35214.2,True,False,SL HIT,-68.6
2022-06-08,2022-06-08 14:10:00,2022-06-08 14:15:00,34895.4,34848.6,34965.6,2022-06-08 14:15:00,34965.6,False,True,TARGET HIT,70.2
2022-06-14,2022-06-14 10:50:00,2022-06-14 11:00:00,33480.6,33432.4,33552.9,2022-06-14 11:05:00,33552.9,False,True,TARGET HIT,72.3
2022-06-15,2022-06-15 10:15:00,2022-06-15 10:20:00,33393.4,33327.9,33491.65,2022-06-15 10:50:00,33327.9,True,False,SL HIT,-65.5
2022-06-16,2022-06-16 13:10:00,2022-06-16 13:15:00,32956.9,32915.4,33019.15,2022-06-16 13:15:00,32915.4,True,False,SL HIT,-41.5
2022-06-17,2022-06-17 12:45:00,2022-06-17 12:50:00,32686.9,32632.3,32768.8,2022-06-17 12:50:00,32768.8,False,True,TARGET HIT,81.9
2022-06-20,2022-06-20 10:25:00,2022-06-20 10:30:00,32702.8,32646.4,32787.4,2022-06-20 10:30:00,32646.4,True,False,SL HIT,-56.4
2022-06-21,2022-06-21 13:45:00,2022-06-21 13:50:00,33498.0,33438.9,33586.65,2022-06-21 14:40:00,33438.9,True,False,SL HIT,-59.1
