Timestamp,Open,High,Low,Close,Volume
2020-01-01 09:15:00,41349.4,41417.8,41349.4,41401.2,0
2020-01-01 09:20:00,41400.7,41429.6,41395.0,41420.1,0
2020-01-01 09:25:00,41422.2,41441.9,41408.6,41439.1,0
2020-01-01 09:30:00,41438.8,41443.5,41416.5,41416.5,0
2020-01-01 09:35:00,41414.8,41417.7,41388.8,41392.3,0
2020-01-01 09:40:00,41389.4,41392.1,41355.1,41367.6,0
2020-01-01 09:45:00,41370.1,41373.7,41334.6,41344.3,0
2020-01-01 09:50:00,41344.3,41378.6,41336.3,41370.1,0
2020-01-01 09:55:00,41369.3,41374.2,41356.6,41360.5,0
2020-01-01 10:00:00,41360.4,41364.0,41339.6,41343.8,0
2020-01-01 10:05:00,41343.6,41345.1,41313.9,41321.8,0
2020-01-01 10:10:00,41320.6,41344.4,41311.5,41332.5,0
2020-01-01 10:15:00,41332.2,41343.4,41322.2,41341.3,0
2020-01-01 10:20:00,41341.5,41364.7,41339.0,41352.7,0
2020-01-01 10:25:00,41352.9,41367.2,41348.6,41363.7,0
2020-01-01 10:30:00,41362.1,41362.1,41334.7,41356.9,0
2020-01-01 10:35:00,41356.9,41357.2,41338.9,41350.4,0
2020-01-01 10:40:00,41349.7,41357.6,41346.1,41347.4,0
2020-01-01 10:45:00,41347.7,41352.1,41322.7,41325.1,0
2020-01-01 10:50:00,41324.7,41325.3,41277.3,41292.6,0
2020-01-01 10:55:00,41292.3,41298.0,41288.6,41296.9,0
2020-01-01 11:00:00,41295.7,41318.5,41293.4,41307.8,0
2020-01-01 11:05:00,41307.2,41325.7,41307.1,41323.3,0
2020-01-01 11:10:00,41322.7,41325.1,41310.2,41311.2,0
2020-01-01 11:15:00,41309.4,41330.6,41309.3,41312.9,0
2020-01-01 11:20:00,41314.6,41315.2,41292.6,41293.0,0
2020-01-01 11:25:00,41293.1,41301.5,41287.3,41296.1,0
2020-01-01 11:30:00,41297.4,41314.4,41297.1,41309.8,0
2020-01-01 11:35:00,41309.9,41314.2,41303.8,41306.5,0
2020-01-01 11:40:00,41306.8,41307.7,41297.5,41297.8,0
2020-01-01 11:45:00,41298.4,41301.8,41292.1,41300.1,0
2020-01-01 11:50:00,41301.1,41302.7,41287.6,41288.4,0
2020-01-01 11:55:00,41290.2,41291.7,41274.5,41283.7,0
2020-01-01 12:00:00,41283.7,41322.8,41282.4,41317.2,0
2020-01-01 12:05:00,41316.0,41333.0,41312.1,41316.4,0
2020-01-01 12:10:00,41316.4,41327.9,41312.6,41321.3,0
2020-01-01 12:15:00,41321.3,41347.2,41319.5,41333.0,0
2020-01-01 12:20:00,41332.8,41334.6,41292.7,41296.1,0
2020-01-01 12:25:00,41296.1,41296.6,41272.0,41272.5,0
2020-01-01 12:30:00,41271.8,41274.0,41251.2,41274.0,0
2020-01-01 12:35:00,41274.1,41291.7,41273.5,41290.3,0
2020-01-01 12:40:00,41289.8,41290.0,41278.0,41284.3,0
2020-01-01 12:45:00,41283.9,41303.3,41281.9,41302.2,0
2020-01-01 12:50:00,41303.6,41308.1,41298.1,41300.3,0
2020-01-01 12:55:00,41299.9,41307.6,41293.3,41305.0,0
2020-01-01 13:00:00,41304.9,41309.3,41298.6,41307.4,0
2020-01-01 13:05:00,41306.7,41307.6,41298.8,41303.9,0
2020-01-01 13:10:00,41303.3,41303.5,41279.4,41279.8,0
2020-01-01 13:15:00,41280.3,41286.7,41270.4,41283.6,0
2020-01-01 13:20:00,41284.1,41305.1,41283.3,41287.6,0
2020-01-01 13:25:00,41287.5,41312.4,41285.8,41312.4,0
2020-01-01 13:30:00,41311.8,41316.4,41300.4,41304.1,0
2020-01-01 13:35:00,41304.1,41305.4,41285.4,41285.8,0
2020-01-01 13:40:00,41286.4,41297.9,41283.3,41295.5,0
2020-01-01 13:45:00,41295.5,41311.9,41293.4,41301.1,0
2020-01-01 13:50:00,41301.5,41339.1,41298.0,41339.1,0
2020-01-01 13:55:00,41340.8,41360.9,41332.7,41340.7,0
2020-01-01 14:00:00,41340.7,41346.0,41316.4,41320.1,0
2020-01-01 14:05:00,41320.1,41344.5,41316.8,41338.8,0
2020-01-01 14:10:00,41336.8,41336.9,41303.1,41303.2,0
2020-01-01 14:15:00,41301.7,41301.7,41282.1,41292.7,0
2020-01-01 14:20:00,41292.7,41295.3,41278.1,41285.9,0
2020-01-01 14:25:00,41283.4,41297.3,41273.3,41293.2,0
2020-01-01 14:30:00,41293.2,41306.9,41272.4,41275.7,0
2020-01-01 14:35:00,41276.2,41290.4,41276.2,41281.4,0
2020-01-01 14:40:00,41281.4,41296.6,41280.4,41295.9,0
2020-01-01 14:45:00,41295.4,41305.7,41289.0,41302.1,0
2020-01-01 14:50:00,41305.4,41306.5,41288.2,41293.8,0
2020-01-01 14:55:00,41292.4,41292.7,41259.2,41260.9,0
2020-01-01 15:00:00,41260.7,41314.6,41260.2,41308.3,0
2020-01-01 15:05:00,41306.9,41320.4,41300.6,41316.6,0
2020-01-01 15:10:00,41313.9,41315.0,41290.9,41306.0,0
2020-01-01 15:15:00,41301.5,41306.4,41283.4,41298.2,0
2020-01-01 15:20:00,41298.5,41312.9,41286.8,41308.9,0
2020-01-01 15:25:00,41312.1,41340.1,41304.0,41333.4,0
2020-01-02 09:15:00,41340.3,41423.5,41328.4,41415.3,0
2020-01-02 09:20:00,41420.4,41443.5,41420.4,41433.8,0
2020-01-02 09:25:00,41432.5,41471.1,41427.7,41458.0,0
2020-01-02 09:30:00,41457.9,41478.6,41452.9,41455.3,0
2020-01-02 09:35:00,41455.4,41459.5,41418.3,41424.5,0
2020-01-02 09:40:00,41427.7,41441.0,41416.3,41416.7,0
2020-01-02 09:45:00,41415.8,41415.9,41384.1,41393.6,0
2020-01-02 09:50:00,41392.2,41406.0,41374.6,41375.5,0
2020-01-02 09:55:00,41376.6,41405.6,41373.7,41405.6,0
2020-01-02 10:00:00,41405.0,41425.4,41401.8,41423.9,0
2020-01-02 10:05:00,41425.5,41431.1,41418.7,41419.9,0
2020-01-02 10:10:00,41420.9,41429.2,41407.7,41428.6,0
2020-01-02 10:15:00,41427.6,41456.7,41427.6,41454.6,0
2020-01-02 10:20:00,41454.1,41455.0,41433.1,41447.3,0
2020-01-02 10:25:00,41444.7,41444.9,41431.1,41441.3,0
2020-01-02 10:30:00,41441.3,41464.0,41440.6,41461.2,0
2020-01-02 10:35:00,41463.3,41473.7,41453.3,41467.5,0
2020-01-02 10:40:00,41469.5,41473.5,41458.8,41462.8,0
2020-01-02 10:45:00,41463.6,41468.9,41450.7,41458.6,0
2020-01-02 10:50:00,41459.6,41474.3,41455.4,41462.9,0
2020-01-02 10:55:00,41462.0,41462.9,41444.9,41446.9,0
2020-01-02 11:00:00,41447.1,41455.1,41442.2,41444.7,0
2020-01-02 11:05:00,41446.2,41463.1,41443.8,41462.7,0
2020-01-02 11:10:00,41463.0,41465.4,41445.3,41445.3,0
2020-01-02 11:15:00,41445.3,41478.8,41445.3,41473.5,0
2020-01-02 11:20:00,41473.2,41495.8,41473.2,41495.2,0
2020-01-02 11:25:00,41494.9,41496.8,41483.1,41484.6,0
2020-01-02 11:30:00,41487.3,41497.6,41482.6,41497.4,0
2020-01-02 11:35:00,41498.2,41505.6,41486.2,41490.7,0
2020-01-02 11:40:00,41490.9,41504.4,41487.1,41504.4,0
2020-01-02 11:45:00,41504.4,41517.9,41504.3,41511.8,0
2020-01-02 11:50:00,41511.3,41527.3,41506.3,41527.3,0
2020-01-02 11:55:00,41527.2,41527.2,41518.8,41521.0,0
2020-01-02 12:00:00,41520.9,41526.4,41511.7,41513.0,0
2020-01-02 12:05:00,41514.0,41532.8,41510.8,41529.2,0
2020-01-02 12:10:00,41528.1,41547.7,41524.8,41547.7,0
2020-01-02 12:15:00,41547.7,41563.9,41547.6,41563.9,0
2020-01-02 12:20:00,41564.4,41570.4,41553.9,41568.9,0
2020-01-02 12:25:00,41569.7,41570.7,41554.8,41558.7,0
2020-01-02 12:30:00,41559.7,41580.0,41559.7,41578.4,0
